,Ano,Mês,Município,Produto,Unidade de Medida,Preço médio
14661,2019,6,BRUMADO,ÓLEO DIESEL,R$/l,3.684
14662,2019,6,BRUMADO,ÓLEO DIESEL S10,R$/l,3.746
14663,2019,6,BRUSQUE,ETANOL HIDRATADO,R$/l,3.616
14664,2019,6,BRUSQUE,GASOLINA COMUM,R$/l,4.17
14665,2019,6,BRUSQUE,GLP,R$/13Kg,63.233
14666,2019,6,BRUSQUE,GNV,R$/m3,2.917
14667,2019,6,BRUSQUE,ÓLEO DIESEL,R$/l,3.527
14668,2019,6,BRUSQUE,ÓLEO DIESEL S10,R$/l,3.599
14669,2019,6,CABEDELO,ETANOL HIDRATADO,R$/l,3.709
14670,2019,6,CABEDELO,GASOLINA COMUM,R$/l,4.559
14671,2019,6,CABEDELO,GLP,R$/13Kg,70.0
14672,2019,6,CABEDELO,GNV,R$/m3,3.704
14673,2019,6,CABEDELO,ÓLEO DIESEL,R$/l,3.693
14674,2019,6,CABEDELO,ÓLEO DIESEL S10,R$/l,3.728
14675,2019,6,CABO DE SANTO AGOSTINHO,ETANOL HIDRATADO,R$/l,3.667
14676,2019,6,CABO DE SANTO AGOSTINHO,GASOLINA COMUM,R$/l,4.458
14677,2019,6,CABO DE SANTO AGOSTINHO,GLP,R$/13Kg,66.5
14678,2019,6,CABO DE SANTO AGOSTINHO,GNV,R$/m3,2.69
14679,2019,6,CABO DE SANTO AGOSTINHO,ÓLEO DIESEL S10,R$/l,3.617
14680,2019,6,CABO FRIO,ETANOL HIDRATADO,R$/l,4.077
14681,2019,6,CABO FRIO,GASOLINA COMUM,R$/l,5.145
14682,2019,6,CABO FRIO,GLP,R$/13Kg,63.35
14683,2019,6,CABO FRIO,GNV,R$/m3,3.384
14684,2019,6,CABO FRIO,ÓLEO DIESEL,R$/l,3.703
14685,2019,6,CABO FRIO,ÓLEO DIESEL S10,R$/l,3.872
14686,2019,6,CACADOR,ETANOL HIDRATADO,R$/l,3.594
14687,2019,6,CACADOR,GASOLINA COMUM,R$/l,4.336
14688,2019,6,CACADOR,GLP,R$/13Kg,69.266
14689,2019,6,CACADOR,ÓLEO DIESEL,R$/l,3.539
14690,2019,6,CACADOR,ÓLEO DIESEL S10,R$/l,3.596
14691,2019,6,CACAPAVA,ETANOL HIDRATADO,R$/l,2.73
14692,2019,6,CACAPAVA,GASOLINA COMUM,R$/l,4.182
14693,2019,6,CACAPAVA,GLP,R$/13Kg,65.76
14694,2019,6,CACAPAVA,GNV,R$/m3,2.799
14695,2019,6,CACAPAVA,ÓLEO DIESEL,R$/l,3.542
14696,2019,6,CACAPAVA,ÓLEO DIESEL S10,R$/l,3.577
14697,2019,6,CACERES,ETANOL HIDRATADO,R$/l,2.549
14698,2019,6,CACERES,GASOLINA COMUM,R$/l,4.524
14699,2019,6,CACERES,GLP,R$/13Kg,81.275
14700,2019,6,CACERES,ÓLEO DIESEL,R$/l,3.875
14701,2019,6,CACERES,ÓLEO DIESEL S10,R$/l,3.938
14702,2019,6,CACHOEIRA DO SUL,ETANOL HIDRATADO,R$/l,4.103
14703,2019,6,CACHOEIRA DO SUL,GASOLINA COMUM,R$/l,4.723
14704,2019,6,CACHOEIRA DO SUL,GLP,R$/13Kg,65.817
14705,2019,6,CACHOEIRA DO SUL,ÓLEO DIESEL,R$/l,3.602
14706,2019,6,CACHOEIRA DO SUL,ÓLEO DIESEL S10,R$/l,3.701
14707,2019,6,CACHOEIRINHA,ETANOL HIDRATADO,R$/l,4.116
14708,2019,6,CACHOEIRINHA,GASOLINA COMUM,R$/l,4.566
14709,2019,6,CACHOEIRINHA,GLP,R$/13Kg,66.433
14710,2019,6,CACHOEIRINHA,GNV,R$/m3,3.255
14711,2019,6,CACHOEIRINHA,ÓLEO DIESEL,R$/l,3.466
14712,2019,6,CACHOEIRINHA,ÓLEO DIESEL S10,R$/l,3.566
14713,2019,6,CACHOEIRO DE ITAPEMIRIM,ETANOL HIDRATADO,R$/l,3.747
14714,2019,6,CACHOEIRO DE ITAPEMIRIM,GASOLINA COMUM,R$/l,4.677
14715,2019,6,CACHOEIRO DE ITAPEMIRIM,GLP,R$/13Kg,67.449
14716,2019,6,CACHOEIRO DE ITAPEMIRIM,GNV,R$/m3,3.66
14717,2019,6,CACHOEIRO DE ITAPEMIRIM,ÓLEO DIESEL,R$/l,3.697
14718,2019,6,CACHOEIRO DE ITAPEMIRIM,ÓLEO DIESEL S10,R$/l,3.76
14719,2019,6,CACOAL,ETANOL HIDRATADO,R$/l,4.118
14720,2019,6,CACOAL,GASOLINA COMUM,R$/l,4.67
14721,2019,6,CACOAL,GLP,R$/13Kg,87.1
14722,2019,6,CACOAL,ÓLEO DIESEL,R$/l,3.835
14723,2019,6,CACOAL,ÓLEO DIESEL S10,R$/l,3.893
14724,2019,6,CAETITE,ETANOL HIDRATADO,R$/l,3.426
14725,2019,6,CAETITE,GASOLINA COMUM,R$/l,4.865
14726,2019,6,CAETITE,GLP,R$/13Kg,63.08
14727,2019,6,CAETITE,ÓLEO DIESEL,R$/l,3.88
14728,2019,6,CAETITE,ÓLEO DIESEL S10,R$/l,3.952
14729,2019,6,CAICO,ETANOL HIDRATADO,R$/l,3.703
14730,2019,6,CAICO,GASOLINA COMUM,R$/l,4.601
14731,2019,6,CAICO,GLP,R$/13Kg,70.3
14732,2019,6,CAICO,ÓLEO DIESEL,R$/l,3.744
14733,2019,6,CAICO,ÓLEO DIESEL S10,R$/l,3.839
14734,2019,6,CALDAS NOVAS,ETANOL HIDRATADO,R$/l,2.945
14735,2019,6,CALDAS NOVAS,GASOLINA COMUM,R$/l,4.649
14736,2019,6,CALDAS NOVAS,GLP,R$/13Kg,70.375
14737,2019,6,CALDAS NOVAS,ÓLEO DIESEL,R$/l,3.71
14738,2019,6,CALDAS NOVAS,ÓLEO DIESEL S10,R$/l,3.822
14739,2019,6,CAMACARI,ETANOL HIDRATADO,R$/l,3.484
14740,2019,6,CAMACARI,GASOLINA COMUM,R$/l,4.549
14741,2019,6,CAMACARI,GLP,R$/13Kg,63.324
14742,2019,6,CAMACARI,GNV,R$/m3,3.124
14743,2019,6,CAMACARI,ÓLEO DIESEL,R$/l,3.625
14744,2019,6,CAMACARI,ÓLEO DIESEL S10,R$/l,3.683
14745,2019,6,CAMBE,ETANOL HIDRATADO,R$/l,2.813
14746,2019,6,CAMBE,GASOLINA COMUM,R$/l,4.325
14747,2019,6,CAMBE,GLP,R$/13Kg,69.831
14748,2019,6,CAMBE,ÓLEO DIESEL,R$/l,3.49
14749,2019,6,CAMBE,ÓLEO DIESEL S10,R$/l,3.595
14750,2019,6,CAMETA,ETANOL HIDRATADO,R$/l,4.1
14751,2019,6,CAMETA,GASOLINA COMUM,R$/l,4.655
14752,2019,6,CAMETA,GLP,R$/13Kg,78.2
14753,2019,6,CAMETA,ÓLEO DIESEL,R$/l,3.837
14754,2019,6,CAMETA,ÓLEO DIESEL S10,R$/l,4.0
14755,2019,6,CAMPINA GRANDE,ETANOL HIDRATADO,R$/l,3.555
14756,2019,6,CAMPINA GRANDE,GASOLINA COMUM,R$/l,4.54
14757,2019,6,CAMPINA GRANDE,GLP,R$/13Kg,66.38
14758,2019,6,CAMPINA GRANDE,ÓLEO DIESEL S10,R$/l,3.622
14759,2019,6,CAMPINAS,ETANOL HIDRATADO,R$/l,2.667
14760,2019,6,CAMPINAS,GASOLINA COMUM,R$/l,4.155
14761,2019,6,CAMPINAS,GLP,R$/13Kg,64.944
14762,2019,6,CAMPINAS,GNV,R$/m3,3.045
14763,2019,6,CAMPINAS,ÓLEO DIESEL,R$/l,3.472
14764,2019,6,CAMPINAS,ÓLEO DIESEL S10,R$/l,3.59
14765,2019,6,CAMPO BELO,ETANOL HIDRATADO,R$/l,3.031
14766,2019,6,CAMPO BELO,GASOLINA COMUM,R$/l,4.815
14767,2019,6,CAMPO BELO,GLP,R$/13Kg,68.8
14768,2019,6,CAMPO BELO,ÓLEO DIESEL,R$/l,3.648
14769,2019,6,CAMPO BELO,ÓLEO DIESEL S10,R$/l,3.733
14770,2019,6,CAMPO GRANDE,ETANOL HIDRATADO,R$/l,3.335
14771,2019,6,CAMPO GRANDE,GASOLINA COMUM,R$/l,4.168
14772,2019,6,CAMPO GRANDE,GLP,R$/13Kg,69.878
14773,2019,6,CAMPO GRANDE,GNV,R$/m3,2.936
14774,2019,6,CAMPO GRANDE,ÓLEO DIESEL,R$/l,3.582
14775,2019,6,CAMPO GRANDE,ÓLEO DIESEL S10,R$/l,3.685
14776,2019,6,CAMPO LARGO,ETANOL HIDRATADO,R$/l,2.918
14777,2019,6,CAMPO LARGO,GASOLINA COMUM,R$/l,4.204
14778,2019,6,CAMPO LARGO,GLP,R$/13Kg,63.953
14779,2019,6,CAMPO LARGO,ÓLEO DIESEL,R$/l,3.298
14780,2019,6,CAMPO LARGO,ÓLEO DIESEL S10,R$/l,3.402
14781,2019,6,CAMPO MOURAO,ETANOL HIDRATADO,R$/l,2.838
14782,2019,6,CAMPO MOURAO,GASOLINA COMUM,R$/l,4.241
14783,2019,6,CAMPO MOURAO,GLP,R$/13Kg,76.567
14784,2019,6,CAMPO MOURAO,ÓLEO DIESEL,R$/l,3.368
14785,2019,6,CAMPO MOURAO,ÓLEO DIESEL S10,R$/l,3.463
14786,2019,6,CAMPOS DOS GOYTACAZES,ETANOL HIDRATADO,R$/l,3.664
14787,2019,6,CAMPOS DOS GOYTACAZES,GASOLINA COMUM,R$/l,4.88
14788,2019,6,CAMPOS DOS GOYTACAZES,GLP,R$/13Kg,65.785
14789,2019,6,CAMPOS DOS GOYTACAZES,GNV,R$/m3,3.576
14790,2019,6,CAMPOS DOS GOYTACAZES,ÓLEO DIESEL,R$/l,3.479
14791,2019,6,CAMPOS DOS GOYTACAZES,ÓLEO DIESEL S10,R$/l,3.577
14792,2019,6,CANINDE,ETANOL HIDRATADO,R$/l,3.884
14793,2019,6,CANINDE,GASOLINA COMUM,R$/l,4.716
14794,2019,6,CANINDE,GLP,R$/13Kg,70.6
14795,2019,6,CANINDE,ÓLEO DIESEL,R$/l,3.838
14796,2019,6,CANINDE,ÓLEO DIESEL S10,R$/l,3.926
14797,2019,6,CANOAS,ETANOL HIDRATADO,R$/l,4.156
14798,2019,6,CANOAS,GASOLINA COMUM,R$/l,4.453
14799,2019,6,CANOAS,GLP,R$/13Kg,68.648
14800,2019,6,CANOAS,GNV,R$/m3,3.447
14801,2019,6,CANOAS,ÓLEO DIESEL,R$/l,3.438
14802,2019,6,CANOAS,ÓLEO DIESEL S10,R$/l,3.519
14803,2019,6,CARAGUATATUBA,ETANOL HIDRATADO,R$/l,3.091
14804,2019,6,CARAGUATATUBA,GASOLINA COMUM,R$/l,4.439
14805,2019,6,CARAGUATATUBA,GLP,R$/13Kg,66.467
14806,2019,6,CARAGUATATUBA,ÓLEO DIESEL,R$/l,3.781
14807,2019,6,CARAGUATATUBA,ÓLEO DIESEL S10,R$/l,3.872
14808,2019,6,CARAPICUIBA,ETANOL HIDRATADO,R$/l,2.533
14809,2019,6,CARAPICUIBA,GASOLINA COMUM,R$/l,4.111
14810,2019,6,CARAPICUIBA,GLP,R$/13Kg,66.635
14811,2019,6,CARAPICUIBA,ÓLEO DIESEL,R$/l,3.559
14812,2019,6,CARAPICUIBA,ÓLEO DIESEL S10,R$/l,3.52
14813,2019,6,CARATINGA,ETANOL HIDRATADO,R$/l,3.188
14814,2019,6,CARATINGA,GASOLINA COMUM,R$/l,4.823
14815,2019,6,CARATINGA,GLP,R$/13Kg,73.333
14816,2019,6,CARATINGA,ÓLEO DIESEL,R$/l,3.629
14817,2019,6,CARATINGA,ÓLEO DIESEL S10,R$/l,3.781
14818,2019,6,CARIACICA,ETANOL HIDRATADO,R$/l,3.536
14819,2019,6,CARIACICA,GASOLINA COMUM,R$/l,4.34
14820,2019,6,CARIACICA,GLP,R$/13Kg,63.691
14821,2019,6,CARIACICA,GNV,R$/m3,3.285
14822,2019,6,CARIACICA,ÓLEO DIESEL,R$/l,3.562
14823,2019,6,CARIACICA,ÓLEO DIESEL S10,R$/l,3.656
14824,2019,6,CARUARU,ETANOL HIDRATADO,R$/l,3.59
14825,2019,6,CARUARU,GASOLINA COMUM,R$/l,4.404
14826,2019,6,CARUARU,GLP,R$/13Kg,67.375
14827,2019,6,CARUARU,ÓLEO DIESEL S10,R$/l,3.507
14828,2019,6,CASCAVEL,ETANOL HIDRATADO,R$/l,3.001
14829,2019,6,CASCAVEL,GASOLINA COMUM,R$/l,4.521
14830,2019,6,CASCAVEL,GLP,R$/13Kg,76.211
14831,2019,6,CASCAVEL,ÓLEO DIESEL,R$/l,3.523
14832,2019,6,CASCAVEL,ÓLEO DIESEL S10,R$/l,3.626
14833,2019,6,CASTANHAL,ETANOL HIDRATADO,R$/l,3.779
14834,2019,6,CASTANHAL,GASOLINA COMUM,R$/l,4.572
14835,2019,6,CASTANHAL,GLP,R$/13Kg,77.2
14836,2019,6,CASTANHAL,ÓLEO DIESEL,R$/l,3.765
14837,2019,6,CASTANHAL,ÓLEO DIESEL S10,R$/l,3.83
14838,2019,6,CASTRO,ETANOL HIDRATADO,R$/l,3.103
14839,2019,6,CASTRO,GASOLINA COMUM,R$/l,4.363
14840,2019,6,CASTRO,GLP,R$/13Kg,69.16
14841,2019,6,CASTRO,ÓLEO DIESEL,R$/l,3.403
14842,2019,6,CASTRO,ÓLEO DIESEL S10,R$/l,3.478
14843,2019,6,CATALAO,ETANOL HIDRATADO,R$/l,3.023
14844,2019,6,CATALAO,GASOLINA COMUM,R$/l,4.702
14845,2019,6,CATALAO,GLP,R$/13Kg,67.6
14846,2019,6,CATALAO,ÓLEO DIESEL,R$/l,3.71
14847,2019,6,CATALAO,ÓLEO DIESEL S10,R$/l,3.821
14848,2019,6,CATANDUVA,ETANOL HIDRATADO,R$/l,2.482
14849,2019,6,CATANDUVA,GASOLINA COMUM,R$/l,4.408
14850,2019,6,CATANDUVA,GLP,R$/13Kg,65.832
14851,2019,6,CATANDUVA,ÓLEO DIESEL,R$/l,3.504
14852,2019,6,CATANDUVA,ÓLEO DIESEL S10,R$/l,3.643
14853,2019,6,CAUCAIA,ETANOL HIDRATADO,R$/l,3.776
14854,2019,6,CAUCAIA,GASOLINA COMUM,R$/l,4.48
14855,2019,6,CAUCAIA,GLP,R$/13Kg,73.788
14856,2019,6,CAUCAIA,GNV,R$/m3,3.622
14857,2019,6,CAUCAIA,ÓLEO DIESEL S10,R$/l,3.811
14858,2019,6,CAXIAS,ETANOL HIDRATADO,R$/l,3.844
14859,2019,6,CAXIAS,GASOLINA COMUM,R$/l,4.525
14860,2019,6,CAXIAS,GLP,R$/13Kg,69.6
14861,2019,6,CAXIAS,ÓLEO DIESEL,R$/l,3.639
14862,2019,6,CAXIAS,ÓLEO DIESEL S10,R$/l,3.723
14863,2019,6,CAXIAS DO SUL,ETANOL HIDRATADO,R$/l,4.101
14864,2019,6,CAXIAS DO SUL,GASOLINA COMUM,R$/l,4.797
14865,2019,6,CAXIAS DO SUL,GLP,R$/13Kg,73.962
14866,2019,6,CAXIAS DO SUL,GNV,R$/m3,3.43
14867,2019,6,CAXIAS DO SUL,ÓLEO DIESEL,R$/l,3.634
14868,2019,6,CAXIAS DO SUL,ÓLEO DIESEL S10,R$/l,3.702
14869,2019,6,CHAPECO,ETANOL HIDRATADO,R$/l,3.691
14870,2019,6,CHAPECO,GASOLINA COMUM,R$/l,4.285
14871,2019,6,CHAPECO,GLP,R$/13Kg,82.54
14872,2019,6,CHAPECO,ÓLEO DIESEL,R$/l,3.607
14873,2019,6,CHAPECO,ÓLEO DIESEL S10,R$/l,3.671
14874,2019,6,CIANORTE,ETANOL HIDRATADO,R$/l,3.01
14875,2019,6,CIANORTE,GASOLINA COMUM,R$/l,4.509
14876,2019,6,CIANORTE,GLP,R$/13Kg,71.958
14877,2019,6,CIANORTE,ÓLEO DIESEL,R$/l,3.54
14878,2019,6,CIANORTE,ÓLEO DIESEL S10,R$/l,3.625
14879,2019,6,CODO,ETANOL HIDRATADO,R$/l,3.917
14880,2019,6,CODO,GASOLINA COMUM,R$/l,4.919
14881,2019,6,CODO,GLP,R$/13Kg,80.0
14882,2019,6,CODO,ÓLEO DIESEL,R$/l,3.984
14883,2019,6,CODO,ÓLEO DIESEL S10,R$/l,4.029
14884,2019,6,COLATINA,ETANOL HIDRATADO,R$/l,3.916
14885,2019,6,COLATINA,GASOLINA COMUM,R$/l,4.705
14886,2019,6,COLATINA,GLP,R$/13Kg,63.875
14887,2019,6,COLATINA,ÓLEO DIESEL,R$/l,3.707
14888,2019,6,COLATINA,ÓLEO DIESEL S10,R$/l,3.81
14889,2019,6,COLOMBO,ETANOL HIDRATADO,R$/l,2.8
14890,2019,6,COLOMBO,GASOLINA COMUM,R$/l,4.142
14891,2019,6,COLOMBO,GLP,R$/13Kg,67.213
14892,2019,6,COLOMBO,GNV,R$/m3,3.29
14893,2019,6,COLOMBO,ÓLEO DIESEL,R$/l,3.303
14894,2019,6,COLOMBO,ÓLEO DIESEL S10,R$/l,3.413
14895,2019,6,CONCEICAO DO ARAGUAIA,ETANOL HIDRATADO,R$/l,4.15
14896,2019,6,CONCEICAO DO ARAGUAIA,GASOLINA COMUM,R$/l,5.026
14897,2019,6,CONCEICAO DO ARAGUAIA,GLP,R$/13Kg,85.0
14898,2019,6,CONCEICAO DO ARAGUAIA,ÓLEO DIESEL,R$/l,4.033
14899,2019,6,CONCEICAO DO ARAGUAIA,ÓLEO DIESEL S10,R$/l,4.069
14900,2019,6,CONCORDIA,ETANOL HIDRATADO,R$/l,3.838
14901,2019,6,CONCORDIA,GASOLINA COMUM,R$/l,4.434
14902,2019,6,CONCORDIA,GLP,R$/13Kg,71.25
14903,2019,6,CONCORDIA,ÓLEO DIESEL,R$/l,3.62
14904,2019,6,CONCORDIA,ÓLEO DIESEL S10,R$/l,3.731
14905,2019,6,CONGONHAS,ETANOL HIDRATADO,R$/l,3.019
14906,2019,6,CONGONHAS,GASOLINA COMUM,R$/l,4.726
14907,2019,6,CONGONHAS,GLP,R$/13Kg,65.667
14908,2019,6,CONGONHAS,GNV,R$/m3,3.69
14909,2019,6,CONGONHAS,ÓLEO DIESEL,R$/l,3.708
14910,2019,6,CONGONHAS,ÓLEO DIESEL S10,R$/l,3.77
14911,2019,6,CONSELHEIRO LAFAIETE,ETANOL HIDRATADO,R$/l,3.003
14912,2019,6,CONSELHEIRO LAFAIETE,GASOLINA COMUM,R$/l,4.886
14913,2019,6,CONSELHEIRO LAFAIETE,GLP,R$/13Kg,61.371
14914,2019,6,CONSELHEIRO LAFAIETE,ÓLEO DIESEL,R$/l,3.825
14915,2019,6,CONSELHEIRO LAFAIETE,ÓLEO DIESEL S10,R$/l,3.881
14916,2019,6,CONTAGEM,ETANOL HIDRATADO,R$/l,2.813
14917,2019,6,CONTAGEM,GASOLINA COMUM,R$/l,4.585
14918,2019,6,CONTAGEM,GLP,R$/13Kg,69.615
14919,2019,6,CONTAGEM,GNV,R$/m3,3.577
14920,2019,6,CONTAGEM,ÓLEO DIESEL,R$/l,3.53
14921,2019,6,CONTAGEM,ÓLEO DIESEL S10,R$/l,3.615
14922,2019,6,CORNELIO PROCOPIO,ETANOL HIDRATADO,R$/l,2.951
14923,2019,6,CORNELIO PROCOPIO,GASOLINA COMUM,R$/l,4.487
14924,2019,6,CORNELIO PROCOPIO,GLP,R$/13Kg,71.647
14925,2019,6,CORNELIO PROCOPIO,ÓLEO DIESEL,R$/l,3.513
14926,2019,6,CORNELIO PROCOPIO,ÓLEO DIESEL S10,R$/l,3.644
14927,2019,6,CORONEL FABRICIANO,ETANOL HIDRATADO,R$/l,3.028
14928,2019,6,CORONEL FABRICIANO,GASOLINA COMUM,R$/l,4.767
14929,2019,6,CORONEL FABRICIANO,GLP,R$/13Kg,73.4
14930,2019,6,CORONEL FABRICIANO,ÓLEO DIESEL,R$/l,3.594
14931,2019,6,CORONEL FABRICIANO,ÓLEO DIESEL S10,R$/l,3.743
14932,2019,6,CORUMBA,ETANOL HIDRATADO,R$/l,3.604
14933,2019,6,CORUMBA,GASOLINA COMUM,R$/l,4.637
14934,2019,6,CORUMBA,GLP,R$/13Kg,92.05
14935,2019,6,CORUMBA,ÓLEO DIESEL,R$/l,3.772
14936,2019,6,CORUMBA,ÓLEO DIESEL S10,R$/l,3.861
14937,2019,6,COSMOPOLIS,ETANOL HIDRATADO,R$/l,2.745
14938,2019,6,COSMOPOLIS,GASOLINA COMUM,R$/l,4.169
14939,2019,6,COSMOPOLIS,GLP,R$/13Kg,67.359
14940,2019,6,COSMOPOLIS,ÓLEO DIESEL,R$/l,3.491
14941,2019,6,COSMOPOLIS,ÓLEO DIESEL S10,R$/l,3.687
14942,2019,6,COTIA,ETANOL HIDRATADO,R$/l,2.696
14943,2019,6,COTIA,GASOLINA COMUM,R$/l,4.287
14944,2019,6,COTIA,GLP,R$/13Kg,66.765
14945,2019,6,COTIA,ÓLEO DIESEL,R$/l,3.473
14946,2019,6,COTIA,ÓLEO DIESEL S10,R$/l,3.628
14947,2019,6,COXIM,ETANOL HIDRATADO,R$/l,3.553
14948,2019,6,COXIM,GASOLINA COMUM,R$/l,4.58
14949,2019,6,COXIM,GLP,R$/13Kg,87.667
14950,2019,6,COXIM,ÓLEO DIESEL,R$/l,3.671
14951,2019,6,COXIM,ÓLEO DIESEL S10,R$/l,3.772
14952,2019,6,CRATEUS,ETANOL HIDRATADO,R$/l,3.911
14953,2019,6,CRATEUS,GASOLINA COMUM,R$/l,4.835
14954,2019,6,CRATEUS,GLP,R$/13Kg,72.333
14955,2019,6,CRATEUS,ÓLEO DIESEL,R$/l,3.866
14956,2019,6,CRATEUS,ÓLEO DIESEL S10,R$/l,3.968
14957,2019,6,CRATO,ETANOL HIDRATADO,R$/l,3.886
14958,2019,6,CRATO,GASOLINA COMUM,R$/l,4.759
14959,2019,6,CRATO,GLP,R$/13Kg,68.614
14960,2019,6,CRATO,ÓLEO DIESEL,R$/l,3.869
14961,2019,6,CRATO,ÓLEO DIESEL S10,R$/l,3.941
14962,2019,6,CRICIUMA,ETANOL HIDRATADO,R$/l,3.643
14963,2019,6,CRICIUMA,GASOLINA COMUM,R$/l,4.362
14964,2019,6,CRICIUMA,GLP,R$/13Kg,70.178
14965,2019,6,CRICIUMA,GNV,R$/m3,2.897
14966,2019,6,CRICIUMA,ÓLEO DIESEL,R$/l,3.46
14967,2019,6,CRICIUMA,ÓLEO DIESEL S10,R$/l,3.585
14968,2019,6,CRUZ ALTA,ETANOL HIDRATADO,R$/l,4.23
14969,2019,6,CRUZ ALTA,GASOLINA COMUM,R$/l,4.832
14970,2019,6,CRUZ ALTA,GLP,R$/13Kg,59.99
14971,2019,6,CRUZ ALTA,ÓLEO DIESEL,R$/l,3.506
14972,2019,6,CRUZ ALTA,ÓLEO DIESEL S10,R$/l,3.606
14973,2019,6,CRUZEIRO,ETANOL HIDRATADO,R$/l,2.673
14974,2019,6,CRUZEIRO,GASOLINA COMUM,R$/l,4.153
14975,2019,6,CRUZEIRO,GLP,R$/13Kg,54.257
14976,2019,6,CRUZEIRO,GNV,R$/m3,3.169
14977,2019,6,CRUZEIRO,ÓLEO DIESEL,R$/l,3.482
14978,2019,6,CRUZEIRO,ÓLEO DIESEL S10,R$/l,3.556
14979,2019,6,CRUZEIRO DO SUL,ETANOL HIDRATADO,R$/l,4.495
14980,2019,6,CRUZEIRO DO SUL,GASOLINA COMUM,R$/l,5.398
14981,2019,6,CRUZEIRO DO SUL,GLP,R$/13Kg,76.133
14982,2019,6,CRUZEIRO DO SUL,ÓLEO DIESEL,R$/l,4.746
14983,2019,6,CRUZEIRO DO SUL,ÓLEO DIESEL S10,R$/l,4.882
14984,2019,6,CUBATAO,ETANOL HIDRATADO,R$/l,3.046
14985,2019,6,CUBATAO,GASOLINA COMUM,R$/l,4.574
14986,2019,6,CUBATAO,GLP,R$/13Kg,78.64
14987,2019,6,CUBATAO,ÓLEO DIESEL,R$/l,3.603
14988,2019,6,CUBATAO,ÓLEO DIESEL S10,R$/l,3.843
14989,2019,6,CUIABA,ETANOL HIDRATADO,R$/l,2.398
14990,2019,6,CUIABA,GASOLINA COMUM,R$/l,4.35
14991,2019,6,CUIABA,GLP,R$/13Kg,94.733
14992,2019,6,CUIABA,ÓLEO DIESEL,R$/l,3.832
14993,2019,6,CUIABA,ÓLEO DIESEL S10,R$/l,3.893
14994,2019,6,CURITIBA,ETANOL HIDRATADO,R$/l,2.779
14995,2019,6,CURITIBA,GASOLINA COMUM,R$/l,4.108
14996,2019,6,CURITIBA,GLP,R$/13Kg,65.16
14997,2019,6,CURITIBA,GNV,R$/m3,3.137
14998,2019,6,CURITIBA,ÓLEO DIESEL,R$/l,3.263
14999,2019,6,CURITIBA,ÓLEO DIESEL S10,R$/l,3.392
15000,2019,6,CURVELO,ETANOL HIDRATADO,R$/l,3.159
15001,2019,6,CURVELO,GASOLINA COMUM,R$/l,4.895
15002,2019,6,CURVELO,GLP,R$/13Kg,67.88
15003,2019,6,CURVELO,ÓLEO DIESEL,R$/l,3.57
15004,2019,6,CURVELO,ÓLEO DIESEL S10,R$/l,3.675
15005,2019,6,DELMIRO GOUVEIA,ETANOL HIDRATADO,R$/l,3.996
15006,2019,6,DELMIRO GOUVEIA,GASOLINA COMUM,R$/l,5.001
15007,2019,6,DELMIRO GOUVEIA,GLP,R$/13Kg,71.2
15008,2019,6,DELMIRO GOUVEIA,ÓLEO DIESEL,R$/l,4.043
15009,2019,6,DELMIRO GOUVEIA,ÓLEO DIESEL S10,R$/l,4.114
15010,2019,6,DIADEMA,ETANOL HIDRATADO,R$/l,2.621
15011,2019,6,DIADEMA,GASOLINA COMUM,R$/l,4.13
15012,2019,6,DIADEMA,GLP,R$/13Kg,71.718
15013,2019,6,DIADEMA,ÓLEO DIESEL,R$/l,3.401
15014,2019,6,DIADEMA,ÓLEO DIESEL S10,R$/l,3.685
15015,2019,6,DIVINOPOLIS,ETANOL HIDRATADO,R$/l,3.078
15016,2019,6,DIVINOPOLIS,GASOLINA COMUM,R$/l,4.822
15017,2019,6,DIVINOPOLIS,GLP,R$/13Kg,63.262
15018,2019,6,DIVINOPOLIS,ÓLEO DIESEL,R$/l,3.711
15019,2019,6,DIVINOPOLIS,ÓLEO DIESEL S10,R$/l,3.84
15020,2019,6,DOURADOS,ETANOL HIDRATADO,R$/l,3.584
15021,2019,6,DOURADOS,GASOLINA COMUM,R$/l,4.391
15022,2019,6,DOURADOS,GLP,R$/13Kg,71.393
15023,2019,6,DOURADOS,ÓLEO DIESEL,R$/l,3.733
15024,2019,6,DOURADOS,ÓLEO DIESEL S10,R$/l,3.855
15025,2019,6,DRACENA,ETANOL HIDRATADO,R$/l,2.603
15026,2019,6,DRACENA,GASOLINA COMUM,R$/l,4.399
15027,2019,6,DRACENA,GLP,R$/13Kg,71.0
15028,2019,6,DRACENA,ÓLEO DIESEL,R$/l,3.48
15029,2019,6,DRACENA,ÓLEO DIESEL S10,R$/l,3.578
15030,2019,6,DUQUE DE CAXIAS,ETANOL HIDRATADO,R$/l,3.687
15031,2019,6,DUQUE DE CAXIAS,GASOLINA COMUM,R$/l,4.863
15032,2019,6,DUQUE DE CAXIAS,GLP,R$/13Kg,60.524
15033,2019,6,DUQUE DE CAXIAS,GNV,R$/m3,3.27
15034,2019,6,DUQUE DE CAXIAS,ÓLEO DIESEL,R$/l,3.502
15035,2019,6,DUQUE DE CAXIAS,ÓLEO DIESEL S10,R$/l,3.654
15036,2019,6,EMBU DAS ARTES,ETANOL HIDRATADO,R$/l,2.701
15037,2019,6,EMBU DAS ARTES,GASOLINA COMUM,R$/l,4.261
15038,2019,6,EMBU DAS ARTES,GLP,R$/13Kg,67.92
